gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,28,divorced,highsch,2,full_time,4,6,31875,no,0,owner_morg,5,10709,wedding,56,yes,no
M,29,single,univ,0,full_time,3,8,53125,no,0,tenant,1,35667,debt_consol,39,yes,no
F,48,widowed,highsch,2,full_time,3,22,47813,no,0,tenant,14,7554,wedding,11,no,no
F,37,married,postgrad,0,unemployed,0,7,0,no,0,tenant,11,16844,vehicle,41,no,yes
M,26,married,basic,2,unemployed,0,5,0,yes,43100,tenant,6,24885,debt_consol,51,no,no
F,33,married,univ,2,unemployed,0,11,0,yes,29480,tenant,3,16469,holidays,48,no,no
F,32,divorced,postgrad,0,full_time,5,8,127500,no,0,owner,14,123553,debt_consol,93,no,yes
F,31,divorced,univ,2,unemployed,0,0,0,no,0,tenant,7,18564,debt_consol,25,no,yes
F,25,single,univ,0,full_time,1,6,53125,no,0,owner,9,10754,debt_consol,29,yes,no
F,34,single,highsch,0,full_time,2,5,47813,no,0,tenant,14,16700,wedding,35,no,no
M,28,divorced,highsch,1,unemployed,0,0,0,no,0,tenant,3,18149,other,24,no,yes
M,29,married,highsch,0,full_time,0,8,31875,no,0,owner_morg,2,23368,holidays,36,no,yes
F,39,married,highsch,1,unemployed,0,17,0,yes,22132,owner,3,8332,debt_consol,11,yes,no
M,22,married,univ,1,self_employ,0,1,63750,yes,25693,tenant,8,44852,debt_consol,42,no,no
M,40,widowed,basic,1,part_time,4,10,19125,no,0,tenant,1,19612,debt_consol,53,no,no
F,30,divorced,univ,0,full_time,1,2,79688,no,0,tenant,2,22828,debt_consol,59,no,yes
M,41,widowed,univ,0,part_time,12,10,47813,no,0,owner_morg,2,18019,other,40,yes,no
M,31,divorced,univ,1,unemployed,0,6,0,no,0,tenant,13,15091,wedding,47,no,yes
M,34,divorced,highsch,2,part_time,6,10,28688,no,0,tenant,7,12540,vehicle,46,no,no
F,30,widowed,univ,3,part_time,3,9,47813,no,0,owner,10,44847,debt_consol,44,yes,no
M,31,single,highsch,0,part_time,4,6,28688,no,0,tenant,5,10223,debt_consol,54,no,yes
M,62,single,highsch,0,unemployed,0,9,0,no,0,tenant,11,13460,wedding,33,no,yes
M,34,widowed,univ,0,part_time,1,10,47813,no,0,tenant,13,11798,debt_consol,47,no,no
F,34,divorced,postgrad,3,full_time,8,8,127500,no,0,tenant,1,117903,other,64,no,yes
M,32,single,univ,0,full_time,4,8,79688,no,0,tenant,6,49958,debt_consol,24,no,yes
F,37,married,univ,0,unemployed,0,10,0,yes,12755,tenant,3,8766,vehicle,12,no,yes
M,30,single,highsch,0,full_time,0,1,47813,no,0,tenant,4,19907,other,25,no,yes
F,28,widowed,univ,0,part_time,2,6,31875,no,0,tenant,7,23127,vehicle,56,no,no
M,29,single,postgrad,0,full_time,0,6,85000,no,0,tenant,9,15589,wedding,52,no,no
M,24,single,highsch,0,full_time,0,1,31875,no,0,owner,8,13168,debt_consol,56,yes,no
M,21,divorced,highsch,0,unemployed,0,2,0,no,0,tenant,6,16798,vehicle,31,no,no
M,27,married,highsch,2,full_time,2,6,31875,yes,47226,tenant,5,5176,vehicle,11,no,no
F,41,married,highsch,2,self_employ,6,9,57375,yes,37939,tenant,15,6074,vehicle,9,no,no
M,29,single,univ,0,self_employ,5,4,63750,no,0,tenant,6,61589,debt_consol,60,yes,no
F,36,single,highsch,0,part_time,3,14,28688,no,0,owner_morg,14,18803,debt_consol,59,yes,no
F,48,married,basic,1,self_employ,13,13,38250,no,0,owner,6,9348,vehicle,12,no,no
M,30,married,highsch,3,part_time,0,0,28688,yes,51910,owner,10,27670,vehicle,55,no,no
F,23,single,univ,0,part_time,1,4,31875,no,0,owner_morg,4,30417,home_improv,26,no,yes
F,53,single,univ,0,self_employ,11,18,111563,no,0,owner,6,46762,home_improv,46,yes,no
M,22,single,univ,0,self_employ,2,2,63750,no,0,tenant,8,26765,other,41,no,yes
F,35,single,postgrad,0,full_time,6,10,127500,no,0,tenant,15,61766,debt_consol,42,yes,no
M,26,divorced,basic,1,unemployed,0,1,0,no,0,tenant,9,7272,wedding,8,no,yes
M,42,widowed,highsch,0,self_employ,4,15,57375,no,0,tenant,8,42413,debt_consol,49,no,no
M,41,married,highsch,0,self_employ,11,10,57375,yes,45669,tenant,7,28724,debt_consol,35,no,yes
M,24,married,highsch,0,part_time,2,5,19125,yes,47801,tenant,5,35882,other,43,no,yes
F,29,married,postgrad,1,part_time,1,3,51000,yes,43180,tenant,6,55296,debt_consol,42,yes,no
F,33,divorced,highsch,3,part_time,0,6,28688,no,0,tenant,2,20429,other,46,no,yes
F,52,widowed,postgrad,2,full_time,10,19,148750,no,0,owner_morg,5,41251,home_improv,55,no,no
M,23,widowed,basic,1,full_time,1,3,21250,no,0,tenant,4,11785,vehicle,40,no,no
M,22,single,highsch,0,full_time,1,2,31875,no,0,owner,6,10070,wedding,29,yes,no
F,21,married,highsch,0,part_time,0,0,19125,no,0,owner,3,18874,vehicle,48,yes,yes
F,41,single,univ,0,part_time,2,7,47813,no,0,owner,3,15524,other,36,yes,no
M,36,married,univ,1,full_time,3,6,79688,yes,26870,owner_morg,11,40692,debt_consol,25,yes,no
M,29,single,basic,0,full_time,6,8,21250,no,0,tenant,1,14919,vehicle,30,no,no
F,26,single,basic,0,unemployed,0,1,0,no,0,tenant,8,17420,other,39,no,yes
F,29,single,highsch,0,part_time,5,6,19125,no,0,tenant,5,7561,wedding,8,no,yes
F,36,single,basic,0,full_time,5,9,31875,no,0,tenant,6,11933,vehicle,48,no,no
F,34,married,highsch,2,self_employ,1,4,57375,yes,42752,owner_morg,15,31296,debt_consol,33,no,no
M,52,married,univ,0,full_time,8,7,92969,no,0,tenant,15,7719,other,12,no,yes
F,43,widowed,univ,0,unemployed,0,20,0,no,0,tenant,6,15524,vehicle,48,no,no
M,24,married,basic,0,full_time,3,4,21250,yes,35775,owner,8,6608,debt_consol,9,yes,no
F,30,married,basic,0,self_employ,3,9,38250,yes,38788,tenant,14,35448,debt_consol,44,no,yes
F,30,married,highsch,0,self_employ,2,9,57375,yes,46741,owner_morg,2,19362,debt_consol,33,yes,no
M,21,divorced,highsch,1,self_employ,2,2,38250,no,0,tenant,4,26047,vehicle,39,no,yes
F,26,married,basic,1,self_employ,4,6,25500,yes,26073,tenant,7,14301,other,53,no,no
F,28,single,univ,0,unemployed,0,1,0,no,0,owner_morg,8,19659,wedding,40,yes,no
F,27,married,univ,0,self_employ,4,7,63750,yes,59117,owner,10,107812,debt_consol,86,yes,no
F,38,widowed,highsch,2,full_time,5,14,47813,no,0,owner_morg,4,10796,wedding,58,yes,no
M,40,married,highsch,1,self_employ,11,14,57375,yes,48889,tenant,4,46379,debt_consol,42,no,no
M,39,married,univ,0,self_employ,3,8,95625,no,0,tenant,7,40504,other,41,no,yes
F,37,divorced,univ,0,unemployed,0,10,0,no,0,tenant,1,7767,other,10,no,yes
F,37,widowed,postgrad,2,full_time,5,5,127500,no,0,owner,4,51135,home_improv,57,yes,no
M,34,divorced,highsch,0,unemployed,0,10,0,no,0,tenant,8,18726,debt_consol,50,no,yes
F,34,widowed,univ,1,unemployed,0,13,0,no,0,tenant,1,9137,wedding,10,no,no
F,27,single,univ,0,full_time,3,3,53125,no,0,tenant,1,38818,debt_consol,28,no,no
M,33,divorced,basic,1,part_time,8,10,19125,no,0,tenant,5,14626,vehicle,29,no,yes
M,24,single,highsch,0,full_time,3,3,31875,no,0,tenant,3,15057,vehicle,54,no,yes
F,28,divorced,basic,1,full_time,0,6,21250,no,0,tenant,8,7397,wedding,8,no,yes
F,42,married,postgrad,3,self_employ,12,19,153000,yes,96077,owner_morg,9,247805,home_improv,95,no,no
M,38,single,univ,0,self_employ,10,12,95625,no,0,owner,11,30848,home_improv,56,no,yes
F,32,divorced,univ,3,unemployed,0,9,0,no,0,owner,13,13071,other,40,yes,no
M,45,divorced,highsch,2,part_time,1,22,28688,no,0,tenant,4,8133,other,10,no,no
M,28,single,highsch,0,self_employ,5,5,38250,no,0,tenant,8,21614,other,26,no,no
M,45,single,univ,0,unemployed,0,10,0,no,0,tenant,2,16102,debt_consol,56,no,yes
M,28,widowed,basic,1,full_time,2,7,21250,no,0,tenant,2,16744,wedding,40,no,no
F,34,divorced,postgrad,2,full_time,3,10,127500,no,0,tenant,11,8114,debt_consol,10,no,yes
F,41,single,highsch,0,self_employ,11,14,57375,no,0,tenant,11,31184,debt_consol,52,no,yes
M,35,single,basic,0,full_time,9,11,31875,no,0,owner,10,29631,vehicle,51,yes,no
M,22,single,basic,0,full_time,0,1,21250,no,0,tenant,6,12679,other,36,no,yes
F,27,married,postgrad,3,part_time,2,3,51000,yes,35211,tenant,9,36629,other,38,no,no
F,28,divorced,postgrad,1,full_time,2,4,85000,no,0,tenant,3,30423,debt_consol,46,no,yes
F,22,divorced,basic,1,part_time,2,3,12750,no,0,owner,5,5258,other,9,yes,no
F,22,divorced,highsch,1,part_time,2,2,19125,no,0,owner,3,16273,vehicle,29,yes,no
M,25,single,basic,0,full_time,0,0,21250,no,0,owner,1,5707,debt_consol,12,yes,no
M,22,divorced,highsch,1,part_time,1,1,19125,no,0,owner_morg,8,10795,wedding,60,no,yes
F,36,divorced,postgrad,1,full_time,2,6,127500,no,0,tenant,15,12130,wedding,46,yes,no
F,21,single,highsch,0,self_employ,1,1,38250,no,0,owner,3,34375,home_improv,34,yes,no
M,31,divorced,highsch,0,self_employ,5,10,57375,no,0,owner_morg,5,24417,vehicle,28,no,yes
M,23,widowed,highsch,0,part_time,3,2,19125,no,0,owner,4,18100,wedding,59,yes,no
M,23,married,univ,1,self_employ,1,2,63750,yes,57045,owner_morg,4,102584,debt_consol,88,yes,no
F,33,widowed,highsch,2,full_time,0,12,47813,no,0,tenant,11,23104,debt_consol,36,no,no
F,39,divorced,basic,0,unemployed,0,8,0,no,0,tenant,6,7281,vehicle,7,no,yes
M,33,divorced,univ,0,self_employ,3,9,95625,no,0,owner,9,37987,home_improv,57,no,yes
F,37,single,highsch,0,full_time,7,11,47813,no,0,tenant,8,16820,other,42,no,no
M,45,divorced,highsch,0,part_time,12,14,28688,no,0,tenant,8,18972,debt_consol,54,no,yes
F,38,married,postgrad,1,full_time,2,10,127500,yes,112310,owner_morg,13,13532,debt_consol,57,yes,yes
M,35,single,highsch,0,unemployed,0,3,0,no,0,tenant,4,14516,other,43,no,yes
F,33,widowed,basic,0,full_time,5,7,31875,no,0,owner,3,23253,vehicle,28,no,no
F,27,single,univ,0,full_time,1,3,53125,no,0,owner,9,29661,debt_consol,24,yes,no
M,29,single,postgrad,0,full_time,0,2,85000,no,0,tenant,1,11684,other,47,no,yes
F,31,married,basic,0,part_time,3,9,19125,yes,29715,tenant,15,5698,debt_consol,10,no,yes
M,35,married,univ,1,self_employ,0,2,95625,yes,91468,tenant,12,161295,debt_consol,64,no,no
F,47,married,highsch,2,unemployed,0,19,0,yes,7066,tenant,2,6904,debt_consol,8,no,no
M,35,single,univ,0,part_time,7,7,47813,no,0,tenant,13,19334,wedding,53,no,yes
F,34,single,univ,0,full_time,7,6,79688,no,0,tenant,6,9871,wedding,12,yes,no
M,38,divorced,basic,1,self_employ,7,10,38250,no,0,tenant,15,24362,wedding,43,no,yes
M,30,widowed,univ,0,full_time,1,2,79688,no,0,tenant,14,26218,debt_consol,34,no,no
M,30,divorced,highsch,0,full_time,6,10,47813,no,0,tenant,8,41314,debt_consol,25,no,yes
M,36,divorced,univ,2,unemployed,0,2,0,no,0,tenant,5,7058,vehicle,8,no,yes
M,30,divorced,postgrad,1,full_time,1,8,127500,no,0,tenant,14,56526,debt_consol,27,no,yes
F,28,single,postgrad,0,full_time,1,3,85000,no,0,owner,4,58707,home_improv,53,yes,no
M,30,widowed,basic,1,full_time,0,8,31875,no,0,tenant,6,13463,vehicle,42,no,no
M,37,widowed,basic,0,unemployed,0,14,0,no,0,tenant,2,11464,other,47,no,yes
F,26,single,univ,0,part_time,0,2,31875,no,0,tenant,6,20965,wedding,57,no,yes
M,31,married,highsch,1,full_time,6,6,47813,yes,49396,owner,11,31816,home_improv,35,yes,no
F,24,single,highsch,0,part_time,0,0,19125,no,0,tenant,3,16498,other,60,no,yes
F,27,married,univ,2,part_time,3,4,31875,yes,53433,tenant,3,74174,debt_consol,38,no,no
M,34,married,univ,0,self_employ,3,11,95625,yes,67905,owner,6,84362,home_improv,25,no,yes
M,26,single,basic,0,unemployed,0,2,0,no,0,tenant,1,16018,vehicle,52,no,no
F,33,married,highsch,0,unemployed,0,11,0,yes,57945,owner_morg,5,31051,home_improv,30,yes,no
M,35,married,highsch,0,unemployed,0,12,0,yes,3868,tenant,9,18314,vehicle,43,no,yes
M,34,married,highsch,1,part_time,8,10,28688,yes,31270,owner,1,51256,debt_consol,54,no,yes
F,28,single,basic,0,part_time,0,6,12750,no,0,tenant,3,13806,wedding,35,no,yes
M,39,married,univ,0,part_time,2,10,47813,yes,49892,tenant,1,64548,other,39,no,yes
M,30,divorced,highsch,0,full_time,3,6,47813,no,0,owner_morg,7,25493,vehicle,31,yes,no
M,37,divorced,highsch,1,full_time,3,7,47813,no,0,tenant,12,34953,debt_consol,33,no,yes
F,35,single,basic,0,full_time,0,6,31875,no,0,owner,8,10860,vehicle,27,yes,yes
M,23,divorced,highsch,0,full_time,3,3,31875,no,0,tenant,8,17944,debt_consol,53,no,yes
F,39,single,highsch,0,self_employ,10,13,57375,no,0,owner,6,50008,debt_consol,48,no,yes
M,38,divorced,highsch,0,unemployed,0,6,0,no,0,owner,9,9931,vehicle,12,yes,no
F,44,single,highsch,0,unemployed,0,5,0,no,0,owner_morg,2,15002,wedding,34,yes,no
M,23,single,basic,0,full_time,0,0,21250,no,0,tenant,3,11642,debt_consol,40,no,yes
M,39,divorced,highsch,0,part_time,8,17,28688,no,0,owner,9,19214,vehicle,60,no,yes
M,26,married,univ,1,full_time,4,4,53125,yes,52989,owner_morg,4,35072,home_improv,51,yes,no
M,26,divorced,highsch,2,unemployed,0,2,0,no,0,tenant,1,13110,wedding,39,no,yes
F,22,divorced,basic,0,part_time,1,2,12750,no,0,tenant,5,14581,other,44,no,yes
M,38,single,highsch,0,part_time,0,9,28688,no,0,tenant,10,25407,vehicle,27,no,yes
M,31,divorced,univ,1,full_time,6,10,79688,no,0,tenant,6,78217,other,36,no,yes
F,44,widowed,univ,1,self_employ,3,18,95625,no,0,owner_morg,2,90916,home_improv,47,no,no
F,27,single,basic,0,full_time,5,7,21250,no,0,tenant,8,9643,other,8,no,no
M,23,divorced,basic,1,self_employ,2,2,25500,no,0,tenant,5,16527,wedding,58,no,yes
M,36,divorced,basic,3,full_time,6,6,31875,no,0,owner,7,16374,other,44,yes,yes
F,37,married,highsch,0,full_time,10,14,47813,yes,58551,tenant,7,21127,debt_consol,51,no,yes
F,26,married,univ,1,unemployed,0,2,0,no,0,tenant,10,11275,holidays,36,no,no
F,31,divorced,univ,2,part_time,6,8,47813,no,0,tenant,8,20701,other,50,no,no
F,22,single,univ,0,full_time,2,3,53125,no,0,owner,4,5029,wedding,10,no,yes
F,23,single,basic,0,full_time,1,1,21250,no,0,tenant,5,14985,wedding,34,no,yes
M,28,widowed,highsch,0,full_time,1,2,31875,no,0,tenant,4,18732,wedding,34,no,no
M,33,married,postgrad,1,part_time,7,12,76500,yes,72215,owner,8,84599,debt_consol,31,yes,no
F,26,single,univ,0,unemployed,0,4,0,no,0,owner_morg,5,12024,wedding,39,yes,no
M,26,single,highsch,0,unemployed,0,2,0,no,0,tenant,7,17072,other,25,no,yes
F,25,married,univ,0,unemployed,0,1,0,yes,2889,owner_morg,9,15021,other,45,yes,yes
M,29,single,univ,0,part_time,1,2,31875,no,0,tenant,2,20045,vehicle,32,no,no
M,29,single,highsch,0,part_time,4,7,19125,no,0,owner_morg,7,9019,other,6,yes,no
F,29,divorced,highsch,2,unemployed,0,8,0,no,0,tenant,1,6460,wedding,12,no,yes
M,30,divorced,basic,0,full_time,4,4,31875,no,0,owner,11,17131,other,56,yes,yes
F,35,married,highsch,3,self_employ,2,11,57375,yes,40533,tenant,8,24807,other,35,no,no
F,30,divorced,highsch,2,part_time,6,6,28688,no,0,tenant,2,6314,wedding,12,no,yes
M,42,single,highsch,0,full_time,11,16,47813,no,0,tenant,6,8770,debt_consol,11,no,yes
M,21,married,basic,1,unemployed,0,2,0,yes,37982,tenant,5,30631,debt_consol,56,no,no
F,49,widowed,univ,2,self_employ,13,24,95625,no,0,owner_morg,1,58788,home_improv,46,yes,no
M,20,married,highsch,0,self_employ,0,2,38250,yes,58611,tenant,7,13518,holidays,52,no,yes
M,26,divorced,highsch,0,unemployed,0,6,0,no,0,tenant,1,17547,wedding,43,no,yes
F,32,single,postgrad,0,full_time,2,2,127500,no,0,owner,6,104869,debt_consol,96,no,no
M,41,married,basic,3,unemployed,0,8,0,yes,18558,tenant,9,14729,other,51,no,no
F,34,married,highsch,0,unemployed,0,10,0,yes,59880,tenant,8,34806,debt_consol,39,no,yes
F,24,single,highsch,0,self_employ,2,5,38250,no,0,tenant,3,34102,other,39,no,yes
F,27,divorced,highsch,2,full_time,4,6,31875,no,0,owner,10,7968,debt_consol,10,yes,no
F,30,married,highsch,2,full_time,0,5,47813,yes,58480,tenant,9,51062,other,42,no,no
F,35,single,highsch,0,self_employ,5,6,57375,no,0,owner,15,41529,home_improv,26,yes,no
F,43,widowed,basic,0,full_time,5,4,31875,no,0,tenant,5,11107,wedding,36,no,no
M,30,single,univ,0,unemployed,0,9,0,no,0,tenant,10,12890,debt_consol,44,no,yes
F,45,single,univ,0,part_time,3,15,47813,no,0,tenant,13,22934,vehicle,33,no,yes
F,38,single,univ,0,self_employ,2,2,95625,no,0,tenant,2,92180,other,46,no,yes
M,37,single,highsch,0,unemployed,0,13,0,no,0,owner_morg,6,5073,wedding,9,yes,no
M,26,divorced,highsch,0,unemployed,0,2,0,no,0,tenant,10,9874,other,12,no,yes
M,38,divorced,highsch,3,self_employ,3,14,57375,no,0,tenant,8,19539,debt_consol,46,no,yes
F,34,divorced,highsch,1,part_time,7,8,28688,no,0,owner,15,10216,vehicle,35,yes,no
M,27,married,basic,1,self_employ,0,3,25500,yes,28370,tenant,3,15269,debt_consol,58,no,no
F,29,married,highsch,3,self_employ,4,7,38250,yes,42477,owner_morg,8,41543,home_improv,53,yes,no
F,26,widowed,highsch,1,unemployed,0,0,0,no,0,tenant,9,16232,vehicle,44,no,yes
F,23,widowed,univ,0,self_employ,3,2,63750,no,0,tenant,6,7219,debt_consol,8,yes,no
M,44,married,highsch,0,full_time,3,21,47813,yes,54320,tenant,10,36987,debt_consol,25,no,yes
M,44,divorced,highsch,0,self_employ,3,14,57375,no,0,tenant,8,51518,debt_consol,45,no,yes
F,30,married,highsch,1,self_employ,2,4,57375,yes,28952,owner,7,18410,holidays,53,no,no
M,33,divorced,univ,1,full_time,3,7,79688,no,0,tenant,3,47363,debt_consol,31,no,yes
F,36,widowed,univ,3,full_time,8,13,79688,no,0,owner,2,47761,debt_consol,59,yes,no
M,36,single,postgrad,0,full_time,8,6,127500,no,0,owner_morg,8,113290,home_improv,73,no,yes
M,26,divorced,univ,0,self_employ,3,5,63750,no,0,owner,5,21665,vehicle,56,no,yes
M,23,single,highsch,0,self_employ,1,1,38250,no,0,tenant,5,30744,debt_consol,60,no,yes
F,27,divorced,highsch,2,unemployed,0,2,0,no,0,owner,4,8740,vehicle,11,no,no
F,41,divorced,highsch,3,self_employ,8,15,57375,no,0,tenant,1,38945,debt_consol,41,no,no
F,35,single,highsch,0,unemployed,0,11,0,no,0,tenant,15,12759,debt_consol,53,no,yes
F,42,single,highsch,0,self_employ,4,5,57375,no,0,tenant,3,27208,other,42,yes,no
F,30,married,univ,3,part_time,5,8,47813,no,0,owner,8,13014,debt_consol,55,no,no
M,29,divorced,basic,3,self_employ,6,9,25500,no,0,tenant,9,19995,debt_consol,30,no,no
F,28,single,univ,0,unemployed,0,7,0,no,0,owner_morg,5,11750,other,27,yes,yes
M,38,married,postgrad,1,full_time,4,16,127500,yes,105646,owner_morg,2,170030,debt_consol,75,yes,no
F,20,single,basic,0,unemployed,0,1,0,no,0,w_parents,7,17005,vehicle,47,no,no
F,35,divorced,highsch,2,full_time,7,6,47813,no,0,tenant,3,27891,wedding,57,no,no
F,35,single,highsch,0,part_time,2,6,28688,no,0,tenant,2,26645,other,46,no,yes
M,23,single,basic,0,full_time,0,4,21250,no,0,tenant,8,14209,other,41,no,yes
M,24,single,highsch,0,self_employ,3,4,38250,no,0,tenant,7,32531,other,29,no,yes
M,22,divorced,univ,0,unemployed,0,2,0,no,0,tenant,4,13305,debt_consol,49,no,yes
F,27,divorced,highsch,0,unemployed,0,0,0,no,0,owner,10,17264,wedding,28,yes,no
F,28,widowed,highsch,1,unemployed,0,2,0,no,0,owner,5,13385,wedding,54,no,no
F,30,widowed,highsch,2,self_employ,5,4,57375,no,0,tenant,8,27277,debt_consol,58,no,no
F,36,single,basic,0,self_employ,5,9,38250,no,0,tenant,3,26955,other,25,no,yes
M,30,widowed,highsch,1,part_time,0,4,28688,no,0,owner,14,18248,other,41,no,no
F,29,single,highsch,0,unemployed,0,6,0,no,0,owner_morg,1,5481,vehicle,7,yes,no
M,36,single,highsch,0,part_time,4,11,28688,no,0,tenant,11,9690,debt_consol,7,no,yes
F,44,married,highsch,0,part_time,3,7,28688,yes,57727,tenant,4,51355,debt_consol,46,no,yes
F,22,single,univ,0,full_time,2,2,53125,no,0,tenant,8,24091,other,48,yes,no
M,42,married,univ,0,unemployed,0,16,0,yes,1364,tenant,3,10023,other,31,no,yes
M,27,divorced,highsch,3,unemployed,0,1,0,no,0,tenant,7,19868,vehicle,55,no,yes
F,31,married,postgrad,2,full_time,0,10,127500,yes,105294,owner_morg,4,70251,debt_consol,24,no,no
M,26,single,highsch,0,full_time,0,6,31875,no,0,owner,1,5857,wedding,8,no,no
F,44,married,highsch,3,self_employ,10,14,57375,yes,56307,owner_morg,4,97145,home_improv,52,no,no
M,25,single,highsch,0,self_employ,1,2,38250,no,0,owner_morg,6,18238,vehicle,47,yes,no
F,34,single,univ,0,part_time,6,7,47813,no,0,tenant,14,35739,other,51,no,yes
M,31,divorced,highsch,0,unemployed,0,10,0,no,0,owner,12,13523,wedding,49,yes,no
F,29,single,highsch,0,part_time,2,6,19125,no,0,tenant,2,8669,vehicle,11,no,yes
F,42,married,basic,1,full_time,11,14,31875,yes,37813,tenant,12,6026,other,9,yes,no
F,28,single,highsch,0,self_employ,3,5,38250,no,0,tenant,1,13672,vehicle,49,no,no
M,37,divorced,highsch,3,part_time,10,13,28688,no,0,tenant,5,22170,wedding,28,no,yes
M,51,single,highsch,0,part_time,11,26,33469,no,0,tenant,1,24157,vehicle,60,no,yes
M,33,single,univ,0,self_employ,6,5,95625,no,0,owner_morg,14,61460,debt_consol,45,no,yes
M,27,divorced,basic,2,part_time,3,3,12750,no,0,owner_morg,8,9421,wedding,10,yes,no
M,36,married,basic,2,unemployed,0,14,0,yes,44502,tenant,10,9187,holidays,6,no,no
F,21,single,highsch,0,full_time,0,0,31875,no,0,owner,7,29116,other,51,yes,no
F,35,married,highsch,1,full_time,5,5,47813,yes,52713,owner_morg,12,24162,holidays,24,yes,no
F,31,divorced,univ,3,full_time,4,3,79688,no,0,tenant,15,66513,other,57,no,yes
F,33,widowed,basic,0,full_time,6,10,31875,no,0,tenant,10,18863,debt_consol,44,no,no
M,27,married,highsch,3,self_employ,0,0,38250,yes,47175,tenant,2,39186,debt_consol,54,no,no
F,22,single,univ,0,full_time,0,2,53125,no,0,owner_morg,6,49207,home_improv,46,no,no
F,39,divorced,highsch,1,full_time,10,17,47813,no,0,tenant,14,24264,vehicle,42,no,yes
F,27,single,basic,0,full_time,5,4,21250,no,0,tenant,7,5697,debt_consol,9,no,yes
M,23,married,basic,1,self_employ,3,2,25500,yes,36736,tenant,3,21524,holidays,55,no,no
F,30,divorced,highsch,2,part_time,1,4,28688,no,0,owner,7,17480,vehicle,34,yes,no
F,30,married,basic,0,part_time,6,6,19125,yes,37928,tenant,1,19523,other,49,yes,no
M,26,married,univ,2,part_time,2,5,31875,yes,40975,owner,2,30970,debt_consol,34,no,no
F,38,married,univ,0,unemployed,0,10,0,yes,13778,owner_morg,11,18836,other,39,yes,no
M,37,widowed,univ,2,full_time,3,9,79688,no,0,tenant,1,26218,debt_consol,33,no,no
F,28,divorced,univ,2,part_time,3,3,31875,no,0,owner_morg,3,15601,debt_consol,49,no,yes
M,41,single,univ,0,full_time,10,13,79688,no,0,owner_morg,1,18046,other,24,no,yes
F,36,married,postgrad,2,full_time,4,5,127500,yes,113200,tenant,4,182381,other,71,yes,no
M,23,widowed,highsch,1,full_time,1,2,31875,no,0,owner,5,28417,other,40,yes,no
